リアルインパクト,ディープインパクト,サンデーサイレンス,Halo,Hail to Reason
,,,,Cosmah
,,,Wishing Well,Understanding
,,,,Mountain Flower
,,ウインドインハーヘア,Alzao,Lyphard
,,,,Lady Rebecca
,,,Burghclere,Busted
,,,,Highclere
,トキオリアリティー,Meadowlake,Hold Your Peace,Speak John
,,,,Blue Moon
,,,Suspicious Native,Raise a Native
,,,,Be Suspicious
,,What a Reality,In Reality,Intentionally
,,,,My Dear Girl
,,,What Will Be,Crozier
,,,,Solabar
ルナールフェノメナ,バゴ,Nashwan,Blushing Groom,Red God
,,,,Runaway Bride
,,,Height of Fashion,Bustino
,,,,Highclere
,,Moonlight's Box,Nureyev,Northern Dancer
,,,,Special
,,,Coup de Genie,Mr. Prospector
,,,,Coup de Folie
,ファヴォリ,リアルシャダイ,Roberto,Hail to Reason
,,,,Bramalea
,,,Desert Vixen,In Reality
,,,,Desert Trial
,,ベイリーフスイータ,ターゴワイス,Round Table
,,,,Matriarch
,,,マギーサンイツ,キングオブダービー
,,,,マギージグス
